FlightNum,PlanTime,ActualTime,Direction,City,Country,Terminal,Status
6460,2024-08-04T19:20:00,2024-08-04T19:31:00,A,NEW YORK,UNITED STATES,3,LANDED
7434,2024-08-04T19:20:00,2024-08-04T19:31:00,A,NEW YORK,UNITED STATES,3,LANDED
014,2024-08-04T19:20:00,2024-08-04T19:31:00,A,NEW YORK,UNITED STATES,3,LANDED
595,2024-08-04T17:35:00,2024-08-04T19:31:00,D,LARNACA,CYPRUS,3,DEPARTED
2522,2024-08-04T19:40:00,2024-08-04T19:34:00,A,PRAGUE,CZECH REPUBLIC,3,LANDED
5126,2024-08-04T18:05:00,2024-08-04T19:36:00,A,SANTORINI,GREECE,3,LANDED
822,2024-08-04T19:45:00,2024-08-04T19:39:00,A,RAMON,ISRAEL,1,LANDED
7071,2024-08-04T19:20:00,2024-08-04T19:40:00,D,PARIS,FRANCE,3,DEPARTED
7853,2024-08-04T19:20:00,2024-08-04T19:40:00,D,PARIS,FRANCE,3,DEPARTED
325,2024-08-04T19:20:00,2024-08-04T19:40:00,D,PARIS,FRANCE,3,DEPARTED
3690,2024-08-04T19:40:00,2024-08-04T19:40:00,D,IASI,ROMANIA,1,CANCELED
414,2024-08-04T12:30:00,2024-08-04T19:41:00,A,BATUMI,GEORGIA,3,LANDED
448,2024-08-04T19:00:00,2024-08-04T19:44:00,D,CHISINAU,MOLDOVA,3,DEPARTED
229,2024-08-04T16:30:00,2024-08-04T19:47:00,D,PARIS,FRANCE,3,DEPARTED
571,2024-08-04T18:30:00,2024-08-04T19:49:00,D,BUCHAREST,ROMANIA,3,DEPARTED
888,2024-08-04T19:50:00,2024-08-04T19:50:00,A,BATUMI,GEORGIA,3,CANCELED
7865,2024-08-04T19:15:00,2024-08-04T19:53:00,D,NEW YORK,UNITED STATES,3,DEPARTED
6457,2024-08-04T19:15:00,2024-08-04T19:53:00,D,NEW YORK,UNITED STATES,3,DEPARTED
7432,2024-08-04T19:15:00,2024-08-04T19:53:00,D,NEW YORK,UNITED STATES,3,DEPARTED
011,2024-08-04T19:15:00,2024-08-04T19:53:00,D,NEW YORK,UNITED STATES,3,DEPARTED
046,2024-08-04T19:55:00,2024-08-04T19:55:00,A,RAMON,ISRAEL,1,CANCELED
110,2024-08-04T19:00:00,2024-08-04T20:02:00,A,LARNACA,CYPRUS,3,LANDED
5122,2024-08-04T17:00:00,2024-08-04T20:05:00,A,RHODES,GREECE,3,LANDED
711,2024-08-04T18:00:00,2024-08-04T20:06:00,D,VARNA,BULGARIA,3,DEPARTED
417,2024-08-04T18:25:00,2024-08-04T20:09:00,D,TBILISI,GEORGIA,1,DEPARTED
155,2024-08-04T13:15:00,2024-08-04T20:12:00,D,PAPHOS,CYPRUS,3,DEPARTED
532,2024-08-04T20:15:00,2024-08-04T20:15:00,A,CORFU,GREECE,3,CANCELED
899,2024-08-04T20:25:00,2024-08-04T20:25:00,D,TBILISI,GEORGIA,3,CANCELED
212,2024-08-04T17:55:00,2024-08-04T20:31:00,A,ATHENS,GREECE,3,LANDED
543,2024-08-04T19:30:00,2024-08-04T20:41:00,D,ATHENS,GREECE,3,DEPARTED
321,2024-08-04T21:05:00,2024-08-04T20:54:00,A,BAKU,AZERBAIJAN,3,LANDED
213,2024-08-04T20:45:00,2024-08-04T20:58:00,D,ATHENS,GREECE,3,DEPARTED
565,2024-08-04T21:00:00,2024-08-04T21:00:00,A,VARNA,BULGARIA,3,CANCELED
591,2024-08-04T21:00:00,2024-08-04T21:00:00,D,PAPHOS,CYPRUS,3,CANCELED
827,2024-08-04T18:00:00,2024-08-04T21:02:00,D,RAMON,ISRAEL,1,DEPARTED
5104,2024-08-04T20:05:00,2024-08-04T21:09:00,A,BATUMI,GEORGIA,3,LANDED
612,2024-08-04T20:25:00,2024-08-04T21:10:00,A,MOSCOW,RUSSIAN FEDERATION,3,LANDED
4483,2024-08-04T20:25:00,2024-08-04T21:10:00,A,MOSCOW,RUSSIAN FEDERATION,3,LANDED
7862,2024-08-04T21:05:00,2024-08-04T21:14:00,A,PARIS,FRANCE,3,LANDED
441,2024-08-04T20:00:00,2024-08-04T21:14:00,A,BUDAPEST,HUNGARY,3,LANDED
324,2024-08-04T21:05:00,2024-08-04T21:14:00,A,PARIS,FRANCE,3,LANDED
3160,2024-08-04T21:05:00,2024-08-04T21:14:00,A,PARIS,FRANCE,3,LANDED
703,2024-08-04T21:15:00,2024-08-04T21:15:00,D,BUCHAREST,ROMANIA,3,CANCELED
5171,2024-08-04T21:05:00,2024-08-04T21:17:00,D,LARNACA,CYPRUS,3,DEPARTED
111,2024-08-04T20:00:00,2024-08-04T21:19:00,D,LARNACA,CYPRUS,3,DEPARTED
2367,2024-08-04T20:25:00,2024-08-04T21:29:00,D,BUDAPEST,HUNGARY,3,DEPARTED
5137,2024-08-04T19:50:00,2024-08-04T21:34:00,D,PAPHOS,CYPRUS,1,DEPARTED
5109,2024-08-04T21:40:00,2024-08-04T21:40:00,D,TBILISI,GEORGIA,1,CANCELED
5133,2024-08-04T20:30:00,2024-08-04T21:40:00,D,LARNACA,CYPRUS,1,CANCELED
547,2024-08-04T10:10:00,2024-08-04T21:40:00,D,ATHENS,GREECE,3,CANCELED
5195,2024-08-04T20:00:00,2024-08-04T21:44:00,D,BELGRADE,SERBIA,3,DEPARTED
751,2024-08-05T00:00:00,2024-08-04T21:48:00,A,HERAKLION,GREECE,3,LANDED
751,2024-08-04T21:40:00,2024-08-04T21:49:00,A,HERAKLION,GREECE,3,CANCELED
701,2024-08-04T20:10:00,2024-08-04T21:52:00,A,ATHENS,GREECE,3,LANDED
5023,2024-08-04T19:30:00,2024-08-04T21:54:00,A,SOCHI,RUSSIAN FEDERATION,3,LANDED
5161,2024-08-04T21:40:00,2024-08-04T21:55:00,D,LARNACA,CYPRUS,3,DEPARTED
271,2024-08-04T14:45:00,2024-08-04T21:58:00,D,BARCELONA,SPAIN,1,DEPARTED
512,2024-08-04T17:25:00,2024-08-04T22:07:00,A,RHODES,GREECE,3,LANDED
2096,2024-08-04T22:50:00,2024-08-04T22:22:00,A,VENICE,ITALY,3,LANDED
102,2024-08-04T22:15:00,2024-08-04T22:24:00,A,LARNACA,CYPRUS,3,LANDED
7453,2024-08-04T22:00:00,2024-08-04T22:28:00,A,LONDON,UNITED KINGDOM,3,LANDED
316,2024-08-04T22:00:00,2024-08-04T22:28:00,A,LONDON,UNITED KINGDOM,3,LANDED
7494,2024-08-04T22:00:00,2024-08-04T22:28:00,A,LONDON,UNITED KINGDOM,3,LANDED
756,2024-08-04T22:30:00,2024-08-04T22:30:00,D,HERAKLION,GREECE,3,CANCELED
599,2024-08-04T21:35:00,2024-08-04T22:38:00,A,TBILISI,GEORGIA,3,LANDED
022,2024-08-04T22:25:00,2024-08-04T22:43:00,D,BAKU,AZERBAIJAN,3,DEPARTED
368,2024-08-04T22:50:00,2024-08-04T22:47:00,A,TIVAT,MONTENEGRO,3,LANDED
107,2024-08-04T22:20:00,2024-08-04T22:48:00,D,LARNACA,CYPRUS,3,DEPARTED
457,2024-08-04T22:55:00,2024-08-04T22:51:00,A,CHISINAU,MOLDOVA,3,LANDED
3547,2024-08-04T21:40:00,2024-08-04T22:52:00,D,ATHENS,GREECE,3,DEPARTED
5109,2024-08-04T21:00:00,2024-08-04T22:54:00,D,TBILISI,GEORGIA,1,DEPARTED
596,2024-08-04T20:35:00,2024-08-04T22:57:00,A,LARNACA,CYPRUS,3,LANDED
116,2024-08-04T22:35:00,2024-08-04T23:01:00,D,LARNACA,CYPRUS,3,DEPARTED
828,2024-08-04T20:45:00,2024-08-04T23:04:00,A,RAMON,ISRAEL,1,LANDED
152,2024-08-04T16:15:00,2024-08-04T23:07:00,A,PAPHOS,CYPRUS,3,LANDED
704,2024-08-04T22:30:00,2024-08-04T23:12:00,D,ATHENS,GREECE,3,DEPARTED
2153,2024-08-04T23:20:00,2024-08-04T23:15:00,A,BUCHAREST,ROMANIA,3,LANDED
5024,2024-08-04T20:30:00,2024-08-04T23:16:00,D,SOCHI,RUSSIAN FEDERATION,3,DEPARTED
757,2024-08-04T22:10:00,2024-08-04T23:20:00,A,HERAKLION,GREECE,3,LANDED
081,2024-08-04T23:00:00,2024-08-04T23:21:00,D,BANGKOK,THAILAND,3,DEPARTED
5020,2024-08-04T23:00:00,2024-08-04T23:21:00,D,BANGKOK,THAILAND,3,DEPARTED
4584,2024-08-04T23:00:00,2024-08-04T23:21:00,D,BANGKOK,THAILAND,3,DEPARTED
3298,2024-08-04T23:00:00,2024-08-04T23:21:00,D,BANGKOK,THAILAND,3,DEPARTED
119,2024-08-04T23:10:00,2024-08-04T23:29:00,D,LARNACA,CYPRUS,3,DEPARTED
5116,2024-08-04T23:55:00,2024-08-04T23:55:00,A,KEFALONIA,GREECE,3,CANCELED
5153,2024-08-05T01:10:00,2024-08-05T01:10:00,D,LARNACA,CYPRUS,3,CANCELED
571,2024-08-05T02:00:00,2024-08-05T02:00:00,A,SOFIA,BULGARIA,3,CANCELED
6085,2024-08-05T02:20:00,2024-08-05T02:20:00,A,BOURGAS,BULGARIA,3,CANCELED
282,2024-08-05T02:30:00,2024-08-05T02:30:00,A,PRAGUE,CZECH REPUBLIC,3,CANCELED
900,2024-08-05T02:40:00,2024-08-05T02:40:00,A,TBILISI,GEORGIA,3,CANCELED
592,2024-08-05T03:05:00,2024-08-05T03:05:00,A,PAPHOS,CYPRUS,3,CANCELED
810,2024-08-05T03:10:00,2024-08-05T03:10:00,A,ROME,ITALY,3,CANCELED
7381,2024-08-05T03:10:00,2024-08-05T03:10:00,A,ROME,ITALY,3,CANCELED
5110,2024-08-05T03:15:00,2024-08-05T03:15:00,A,TBILISI,GEORGIA,3,CANCELED
151,2024-08-05T03:50:00,2024-08-05T03:50:00,A,WARSAW,POLAND,3,CANCELED
9256,2024-08-05T03:50:00,2024-08-05T03:50:00,A,WARSAW,POLAND,3,CANCELED
704,2024-08-05T04:10:00,2024-08-05T04:10:00,A,BUCHAREST,ROMANIA,3,CANCELED
842,2024-08-05T04:40:00,2024-08-05T04:40:00,A,CHISINAU,MOLDOVA,3,CANCELED
809,2024-08-05T04:45:00,2024-08-05T04:45:00,D,ROME,ITALY,3,CANCELED
6655,2024-08-05T04:45:00,2024-08-05T04:45:00,D,ROME,ITALY,3,CANCELED
7380,2024-08-05T04:45:00,2024-08-05T04:45:00,D,ROME,ITALY,3,CANCELED
572,2024-08-05T04:50:00,2024-08-05T04:50:00,D,SOFIA,BULGARIA,3,CANCELED
5196,2024-08-05T04:50:00,2024-08-05T04:50:00,A,LARNACA,CYPRUS,3,CANCELED
6483,2024-08-06T01:20:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,CANCELED
7443,2024-08-06T01:20:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,CANCELED
5803,2024-08-05T05:00:00,2024-08-05T05:00:00,D,RAMON,ISRAEL,1,CANCELED
027,2024-08-06T01:20:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,CANCELED
027,2024-08-05T00:30:00,2024-08-05T05:00:00,D,NEWARK,UNITED STATES,3,CANCELED
152,2024-08-05T05:05:00,2024-08-05T05:05:00,D,WARSAW,POLAND,3,CANCELED
9255,2024-08-05T05:05:00,2024-08-05T05:05:00,D,WARSAW,POLAND,3,CANCELED
6086,2024-08-05T05:35:00,2024-08-05T05:35:00,D,BOURGAS,BULGARIA,3,CANCELED
991,2024-08-05T06:25:00,2024-08-05T06:25:00,D,LARNACA,CYPRUS,3,CANCELED
5131,2024-08-05T07:15:00,2024-08-05T06:55:00,D,LARNACA,CYPRUS,1,CANCELED
5802,2024-08-05T07:20:00,2024-08-05T07:20:00,A,RAMON,ISRAEL,1,CANCELED
562,2024-08-05T07:50:00,2024-08-05T07:50:00,D,BOURGAS,BULGARIA,3,CANCELED
756,2024-08-05T08:00:00,2024-08-05T08:00:00,D,HERAKLION,GREECE,3,CANCELED
347,2024-08-05T08:30:00,2024-08-05T08:30:00,D,ZURICH,SWITZERLAND,3,CANCELED
3189,2024-08-05T08:30:00,2024-08-05T08:30:00,D,ZURICH,SWITZERLAND,3,CANCELED
888,2024-08-05T08:40:00,2024-08-05T08:40:00,D,MYKONOS,GREECE,3,CANCELED
752,2024-08-05T09:00:00,2024-08-05T09:00:00,D,HERAKLION,GREECE,3,CANCELED
3257,2024-08-05T09:20:00,2024-08-05T09:20:00,A,BUCHAREST,ROMANIA,3,CANCELED
2325,2024-08-05T10:00:00,2024-08-05T10:00:00,A,BUDAPEST,HUNGARY,3,CANCELED
3258,2024-08-05T10:15:00,2024-08-05T10:15:00,D,BUCHAREST,ROMANIA,1,CANCELED
5132,2024-08-05T10:35:00,2024-08-05T10:35:00,A,LARNACA,CYPRUS,3,CANCELED
2326,2024-08-05T10:55:00,2024-08-05T10:55:00,D,BUDAPEST,HUNGARY,1,CANCELED
162,2024-08-05T11:55:00,2024-08-05T11:55:00,A,LESBOS,GREECE,3,CANCELED
4605,2024-08-05T12:35:00,2024-08-05T12:35:00,A,LARNACA,CYPRUS,3,CANCELED
815,2024-08-05T13:10:00,2024-08-05T13:10:00,D,RAMON,ISRAEL,1,CANCELED
806,2024-08-05T13:30:00,2024-08-05T13:30:00,A,ROME,ITALY,3,CANCELED
6672,2024-08-05T13:30:00,2024-08-05T13:30:00,A,ROME,ITALY,3,CANCELED
4606,2024-08-05T13:40:00,2024-08-05T13:40:00,D,LARNACA,CYPRUS,1,CANCELED
055,2024-08-05T13:45:00,2024-08-05T13:45:00,D,RAMON,ISRAEL,1,CANCELED
345,2024-08-05T14:00:00,2024-08-05T14:00:00,D,NAPLES,ITALY,3,CANCELED
6847,2024-08-05T14:10:00,2024-08-05T14:10:00,A,MADRID,SPAIN,3,CANCELED
4996,2024-08-05T14:10:00,2024-08-05T14:10:00,A,MADRID,SPAIN,3,CANCELED
1301,2024-08-05T14:10:00,2024-08-05T14:10:00,A,MADRID,SPAIN,3,CANCELED
807,2024-08-05T14:30:00,2024-08-05T14:30:00,D,ROME,ITALY,3,CANCELED
7379,2024-08-05T14:30:00,2024-08-05T14:30:00,D,ROME,ITALY,3,CANCELED
5301,2024-08-05T14:35:00,2024-08-05T14:35:00,A,LONDON LUTON,UNITED KINGDOM,3,CANCELED
355,2024-08-05T14:45:00,2024-08-05T14:45:00,D,FRANKFURT,GERMANY,3,CANCELED
4547,2024-08-05T15:00:00,2024-08-05T15:00:00,A,VARNA,BULGARIA,3,CANCELED
758,2024-08-05T15:05:00,2024-08-05T15:05:00,D,HERAKLION,GREECE,3,CANCELED
5302,2024-08-05T15:30:00,2024-08-05T15:30:00,D,LONDON LUTON,UNITED KINGDOM,3,CANCELED
816,2024-08-05T15:35:00,2024-08-05T15:35:00,A,RAMON,ISRAEL,1,CANCELED
4548,2024-08-05T15:55:00,2024-08-05T15:55:00,D,VARNA,BULGARIA,1,CANCELED
6803,2024-08-05T16:05:00,2024-08-05T16:05:00,D,MADRID,SPAIN,3,CANCELED
4997,2024-08-05T16:05:00,2024-08-05T16:05:00,D,MADRID,SPAIN,3,CANCELED
1302,2024-08-05T16:05:00,2024-08-05T16:05:00,D,MADRID,SPAIN,3,CANCELED
754,2024-08-05T16:10:00,2024-08-05T16:10:00,D,HERAKLION,GREECE,3,CANCELED
056,2024-08-05T16:25:00,2024-08-05T16:25:00,A,RAMON,ISRAEL,1,CANCELED
119,2024-08-05T16:55:00,2024-08-05T16:55:00,A,PAPHOS,CYPRUS,3,CANCELED
729,2024-08-05T17:30:00,2024-08-05T17:30:00,D,BOURGAS,BULGARIA,3,CANCELED
3980,2024-08-05T17:35:00,2024-08-05T17:35:00,A,MADRID,SPAIN,3,CANCELED
8388,2024-08-05T17:35:00,2024-08-05T17:35:00,A,MADRID,SPAIN,3,CANCELED
5140,2024-08-05T18:00:00,2024-08-05T18:00:00,A,LARNACA,CYPRUS,3,CANCELED
7844,2024-08-05T22:00:00,2024-08-05T18:05:00,A,BARCELONA,SPAIN,3,CANCELED
1122,2024-08-05T18:10:00,2024-08-05T18:10:00,D,LARNACA,CYPRUS,3,CANCELED
543,2024-08-05T18:30:00,2024-08-05T18:30:00,D,ATHENS,GREECE,3,CANCELED
3981,2024-08-05T18:35:00,2024-08-05T18:35:00,D,MADRID,SPAIN,3,CANCELED
8389,2024-08-05T18:35:00,2024-08-05T18:35:00,D,MADRID,SPAIN,3,CANCELED
693,2024-08-05T18:40:00,2024-08-05T18:40:00,A,RHODES,GREECE,3,CANCELED
348,2024-08-05T18:40:00,2024-08-05T18:40:00,A,ZURICH,SWITZERLAND,3,CANCELED
3188,2024-08-05T18:40:00,2024-08-05T18:40:00,A,ZURICH,SWITZERLAND,3,CANCELED
2811,2024-08-05T18:45:00,2024-08-05T18:45:00,A,VIENNA,AUSTRIA,3,CANCELED
6403,2024-08-05T18:45:00,2024-08-05T18:45:00,A,MILAN,ITALY,3,CANCELED
702,2024-08-05T18:50:00,2024-08-05T18:50:00,D,ATHENS,GREECE,3,CANCELED
7845,2024-08-05T22:50:00,2024-08-05T18:55:00,D,BARCELONA,SPAIN,3,CANCELED
2812,2024-08-05T19:40:00,2024-08-05T19:40:00,D,VIENNA,AUSTRIA,1,CANCELED
6404,2024-08-05T19:40:00,2024-08-05T19:40:00,D,MILAN,ITALY,3,CANCELED
583,2024-08-05T20:00:00,2024-08-05T20:00:00,D,LARNACA,CYPRUS,3,CANCELED
5137,2024-08-05T20:30:00,2024-08-05T20:30:00,D,PAPHOS,CYPRUS,1,CANCELED
188,2024-08-05T21:20:00,2024-08-05T21:20:00,A,LARNACA,CYPRUS,3,CANCELED
346,2024-08-05T21:20:00,2024-08-05T21:20:00,A,NAPLES,ITALY,3,CANCELED
113,2024-08-05T21:30:00,2024-08-05T21:30:00,A,LARNACA,CYPRUS,3,CANCELED
706,2024-08-05T21:30:00,2024-08-05T21:30:00,D,ATHENS,GREECE,3,CANCELED
1335,2024-08-05T22:10:00,2024-08-05T22:10:00,D,ROME,ITALY,3,CANCELED
730,2024-08-05T23:05:00,2024-08-05T23:05:00,A,BOURGAS,BULGARIA,3,CANCELED
751,2024-08-05T23:45:00,2024-08-05T23:45:00,A,HERAKLION,GREECE,3,CANCELED
544,2024-08-05T23:45:00,2024-08-05T23:45:00,A,ATHENS,GREECE,3,CANCELED
701,2024-08-05T23:50:00,2024-08-05T23:50:00,A,ATHENS,GREECE,3,CANCELED
356,2024-08-06T00:40:00,2024-08-06T00:40:00,A,FRANKFURT,GERMANY,3,CANCELED
565,2024-08-06T00:40:00,2024-08-06T00:40:00,D,ATHENS,GREECE,3,CANCELED
571,2024-08-06T02:00:00,2024-08-06T02:00:00,A,SOFIA,BULGARIA,3,CANCELED
290,2024-08-06T02:00:00,2024-08-06T02:00:00,A,BOURGAS,BULGARIA,3,CANCELED
6081,2024-08-06T02:15:00,2024-08-06T02:15:00,A,BOURGAS,BULGARIA,3,CANCELED
810,2024-08-06T03:10:00,2024-08-06T03:10:00,A,ROME,ITALY,3,CANCELED
7381,2024-08-06T03:10:00,2024-08-06T03:10:00,A,ROME,ITALY,3,CANCELED
809,2024-08-06T04:45:00,2024-08-06T04:45:00,D,ROME,ITALY,3,CANCELED
6655,2024-08-06T04:45:00,2024-08-06T04:45:00,D,ROME,ITALY,3,CANCELED
7380,2024-08-06T04:45:00,2024-08-06T04:45:00,D,ROME,ITALY,3,CANCELED
572,2024-08-06T04:50:00,2024-08-06T04:50:00,D,SOFIA,BULGARIA,3,CANCELED
6082,2024-08-06T05:30:00,2024-08-06T05:30:00,D,BOURGAS,BULGARIA,3,CANCELED
566,2024-08-06T05:55:00,2024-08-06T05:55:00,A,ATHENS,GREECE,3,CANCELED
043,2024-08-06T06:00:00,2024-08-06T06:00:00,D,RAMON,ISRAEL,1,CANCELED
562,2024-08-06T06:50:00,2024-08-06T06:50:00,D,BOURGAS,BULGARIA,3,CANCELED
118,2024-08-06T07:55:00,2024-08-06T07:55:00,D,PAPHOS,CYPRUS,3,CANCELED
044,2024-08-06T08:25:00,2024-08-06T08:25:00,A,RAMON,ISRAEL,1,CANCELED
888,2024-08-06T08:35:00,2024-08-06T08:35:00,D,MYKONOS,GREECE,3,CANCELED
802,2024-08-06T08:40:00,2024-08-06T08:40:00,D,KOS,GREECE,3,CANCELED
752,2024-08-06T09:10:00,2024-08-06T09:10:00,D,HERAKLION,GREECE,3,CANCELED
055,2024-08-06T09:20:00,2024-08-06T09:20:00,D,RAMON,ISRAEL,1,CANCELED
6847,2024-08-06T14:10:00,2024-08-06T14:10:00,A,MADRID,SPAIN,3,CANCELED
4996,2024-08-06T14:10:00,2024-08-06T14:10:00,A,MADRID,SPAIN,3,CANCELED
1301,2024-08-06T14:10:00,2024-08-06T14:10:00,A,MADRID,SPAIN,3,CANCELED
6803,2024-08-06T16:05:00,2024-08-06T16:05:00,D,MADRID,SPAIN,3,CANCELED
4997,2024-08-06T16:05:00,2024-08-06T16:05:00,D,MADRID,SPAIN,3,CANCELED
1302,2024-08-06T16:05:00,2024-08-06T16:05:00,D,MADRID,SPAIN,3,CANCELED
6083,2024-08-07T02:20:00,2024-08-07T02:20:00,A,BOURGAS,BULGARIA,3,CANCELED
6847,2024-08-07T14:10:00,2024-08-07T14:10:00,A,MADRID,SPAIN,3,CANCELED
4996,2024-08-07T14:10:00,2024-08-07T14:10:00,A,MADRID,SPAIN,3,CANCELED
1301,2024-08-07T14:10:00,2024-08-07T14:10:00,A,MADRID,SPAIN,3,CANCELED
6803,2024-08-07T16:05:00,2024-08-07T16:05:00,D,MADRID,SPAIN,3,CANCELED
4997,2024-08-07T16:05:00,2024-08-07T16:05:00,D,MADRID,SPAIN,3,CANCELED
1302,2024-08-07T16:05:00,2024-08-07T16:05:00,D,MADRID,SPAIN,3,CANCELED
888,2024-08-03T23:30:00,2024-08-03T23:01:00,A,BATUMI,GEORGIA,3,LANDED
5159,2024-08-03T23:05:00,2024-08-03T23:05:00,D,LARNACA,CYPRUS,3,CANCELED
600,2024-08-03T21:25:00,2024-08-03T23:14:00,D,TBILISI,GEORGIA,1,DEPARTED
155,2024-08-03T23:20:00,2024-08-03T23:18:00,A,BUCHAREST,ROMANIA,3,LANDED
414,2024-08-03T23:20:00,2024-08-03T23:20:00,A,ADDIS ABABA,ETHIOPIA,3,CANCELED
549,2024-08-03T23:10:00,2024-08-03T23:20:00,D,ATHENS,GREECE,3,DEPARTED
754,2024-08-03T21:05:00,2024-08-03T23:22:00,A,LJUBLJANA,SLOVENIA,3,LANDED
081,2024-08-03T23:10:00,2024-08-03T23:28:00,D,BANGKOK,THAILAND,3,DEPARTED
5020,2024-08-03T23:10:00,2024-08-03T23:28:00,D,BANGKOK,THAILAND,3,DEPARTED
4584,2024-08-03T23:10:00,2024-08-03T23:28:00,D,BANGKOK,THAILAND,3,DEPARTED
3298,2024-08-03T23:10:00,2024-08-03T23:28:00,D,BANGKOK,THAILAND,3,DEPARTED
290,2024-08-03T02:00:00,2024-08-03T23:30:00,A,BOURGAS,BULGARIA,3,CANCELED
116,2024-08-03T20:54:00,2024-08-03T22:17:00,D,LARNACA,CYPRUS,3,DEPARTED
518,2024-08-03T11:30:00,2024-08-03T22:27:00,A,RHODES,GREECE,3,LANDED
704,2024-08-03T22:05:00,2024-08-03T22:30:00,D,ATHENS,GREECE,3,DEPARTED
563,2024-08-03T22:25:00,2024-08-03T22:35:00,D,ATHENS,GREECE,3,DEPARTED
692,2024-08-03T13:40:00,2024-08-03T22:37:00,D,RHODES,GREECE,3,DEPARTED
457,2024-08-03T22:35:00,2024-08-03T22:44:00,A,CHISINAU,MOLDOVA,3,LANDED
BZ704,2024-08-03T22:05:00,2024-08-03T22:05:00,D,BEN GURION,ISRAEL,3,CANCELED
015,2024-08-03T22:40:00,2024-08-03T22:09:00,A,MOSCOW,RUSSIAN FEDERATION,3,LANDED
336,2024-08-05T23:40:00,2024-08-05T23:40:00,A,CATANIA,ITALY,3,CANCELED
996,2024-08-05T23:40:00,2024-08-05T23:40:00,A,CATANIA,ITALY,3,CANCELED
BZ704,2024-08-03 22:05:00,2024-08-03 22:05:00,D,BEN GURION,ISRAEL,3,CANCELED
015,2024-08-03 22:40:00,2024-08-03 22:09:00,A,MOSCOW,RUSSIAN FEDERATION,3,LANDED
116,2024-08-03 20:54:00,2024-08-03 22:17:00,D,LARNACA,CYPRUS,3,DEPARTED
518,2024-08-03 11:30:00,2024-08-03 22:27:00,A,RHODES,GREECE,3,LANDED
704,2024-08-03 22:05:00,2024-08-03 22:30:00,D,ATHENS,GREECE,3,DEPARTED
563,2024-08-03 22:25:00,2024-08-03 22:35:00,D,ATHENS,GREECE,3,DEPARTED
692,2024-08-03 13:40:00,2024-08-03 22:37:00,D,RHODES,GREECE,3,DEPARTED
457,2024-08-03 22:35:00,2024-08-03 22:44:00,A,CHISINAU,MOLDOVA,3,LANDED
888,2024-08-03 23:30:00,2024-08-03 23:01:00,A,BATUMI,GEORGIA,3,LANDED
5159,2024-08-03 23:05:00,2024-08-03 23:05:00,D,LARNACA,CYPRUS,3,CANCELED
600,2024-08-03 21:25:00,2024-08-03 23:14:00,D,TBILISI,GEORGIA,1,DEPARTED
155,2024-08-03 23:20:00,2024-08-03 23:18:00,A,BUCHAREST,ROMANIA,3,LANDED
414,2024-08-03 23:20:00,2024-08-03 23:20:00,A,ADDIS ABABA,ETHIOPIA,3,CANCELED
549,2024-08-03 23:10:00,2024-08-03 23:20:00,D,ATHENS,GREECE,3,DEPARTED
754,2024-08-03 21:05:00,2024-08-03 23:22:00,A,LJUBLJANA,SLOVENIA,3,LANDED
081,2024-08-03 23:10:00,2024-08-03 23:28:00,D,BANGKOK,THAILAND,3,DEPARTED
5020,2024-08-03 23:10:00,2024-08-03 23:28:00,D,BANGKOK,THAILAND,3,DEPARTED
4584,2024-08-03 23:10:00,2024-08-03 23:28:00,D,BANGKOK,THAILAND,3,DEPARTED
3298,2024-08-03 23:10:00,2024-08-03 23:28:00,D,BANGKOK,THAILAND,3,DEPARTED
290,2024-08-03 02:00:00,2024-08-03 23:30:00,A,BOURGAS,BULGARIA,3,CANCELED
290,2024-08-03 19:30:00,2024-08-03 23:32:00,A,SOFIA,BULGARIA,3,LANDED
336,2024-08-03 23:15:00,2024-08-03 23:35:00,A,ROME,ITALY,3,LANDED
7844,2024-08-03 23:40:00,2024-08-03 23:40:00,A,BARCELONA,SPAIN,3,CANCELED
616,2024-08-03 16:15:00,2024-08-03 23:40:00,A,RHODES,GREECE,3,LANDED
102,2024-08-03 23:40:00,2024-08-03 23:42:00,A,LARNACA,CYPRUS,3,LANDED
051,2024-08-03 22:10:00,2024-08-03 23:43:00,D,LARNACA,CYPRUS,1,DEPARTED
091,2024-08-03 23:30:00,2024-08-03 23:48:00,D,TOKYO,JAPAN,3,DEPARTED
1846,2024-08-03 23:50:00,2024-08-03 23:50:00,A,RAMON,ISRAEL,1,CANCELED
458,2024-08-03 23:35:00,2024-08-03 23:52:00,D,CHISINAU,MOLDOVA,3,DEPARTED
585,2024-08-03 21:00:00,2024-08-03 23:58:00,D,LARNACA,CYPRUS,3,DEPARTED
016,2024-08-03 23:50:00,2024-08-04 00:06:00,D,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
7845,2024-08-04 00:25:00,2024-08-04 00:25:00,D,BARCELONA,SPAIN,3,CANCELED
048,2024-08-04 00:25:00,2024-08-04 00:25:00,A,RAMON,ISRAEL,1,CANCELED
6453,2024-08-04 00:05:00,2024-08-04 00:27:00,D,NEW YORK,UNITED STATES,3,DEPARTED
7426,2024-08-04 00:05:00,2024-08-04 00:27:00,D,NEW YORK,UNITED STATES,3,DEPARTED
003,2024-08-04 00:05:00,2024-08-04 00:27:00,D,NEW YORK,UNITED STATES,3,DEPARTED
