FlightNum,PlanTime,ActualTime,Direction,City,Country,Terminal,Status
335,2024-08-05T22:10:00,2024-08-05T22:10:00,D,ROME,ITALY,1,ON TIME
544,2024-08-05T22:10:00,2024-08-05T22:10:00,A,ATHENS,GREECE,3,NOT FINAL
117,2024-08-05T22:20:00,2024-08-05T22:20:00,D,LARNACA,CYPRUS,3,ON TIME
121,2024-08-05T22:20:00,2024-08-05T22:20:00,D,LARNACA,CYPRUS,3,ON TIME
600,2024-08-05T22:25:00,2024-08-05T22:25:00,D,TBILISI,GEORGIA,1,ON TIME
457,2024-08-05T22:35:00,2024-08-05T22:35:00,A,CHISINAU,MOLDOVA,3,NOT FINAL
414,2024-08-05T22:40:00,2024-08-05T22:40:00,A,ADDIS ABABA,ETHIOPIA,3,NOT FINAL
358,2024-08-05T22:40:00,2024-08-05T22:40:00,A,VERONA,ITALY,3,NOT FINAL
081,2024-08-05T22:45:00,2024-08-05T22:45:00,D,BANGKOK,THAILAND,3,ON TIME
5020,2024-08-05T22:45:00,2024-08-05T22:45:00,D,BANGKOK,THAILAND,3,ON TIME
4584,2024-08-05T22:45:00,2024-08-05T22:45:00,D,BANGKOK,THAILAND,3,ON TIME
3298,2024-08-05T22:45:00,2024-08-05T22:45:00,D,BANGKOK,THAILAND,3,ON TIME
1211,2024-08-05T22:50:00,2024-08-05T22:50:00,D,ATHENS,GREECE,3,ON TIME
151,2024-08-05T22:50:00,2024-08-05T22:50:00,D,PAPHOS,CYPRUS,1,ON TIME
7074,2024-08-05T22:55:00,2024-08-05T22:55:00,A,PARIS,FRANCE,3,NOT FINAL
084,2024-08-05T22:55:00,2024-08-05T22:55:00,A,BANGKOK,THAILAND,3,NOT FINAL
328,2024-08-05T22:55:00,2024-08-05T22:55:00,A,PARIS,FRANCE,3,NOT FINAL
5019,2024-08-05T22:55:00,2024-08-05T22:55:00,A,BANGKOK,THAILAND,3,NOT FINAL
3162,2024-08-05T22:55:00,2024-08-05T22:55:00,A,PARIS,FRANCE,3,NOT FINAL
4585,2024-08-05T22:55:00,2024-08-05T22:55:00,A,BANGKOK,THAILAND,3,NOT FINAL
3295,2024-08-05T22:55:00,2024-08-05T22:55:00,A,BANGKOK,THAILAND,3,NOT FINAL
448,2024-08-05T23:00:00,2024-08-05T23:00:00,D,CHISINAU,MOLDOVA,3,ON TIME
569,2024-08-05T23:00:00,2024-08-05T23:00:00,D,ATHENS,GREECE,3,ON TIME
172,2024-08-05T23:05:00,2024-08-05T23:05:00,A,RHODES,GREECE,3,NOT FINAL
730,2024-08-05T23:05:00,2024-08-05T23:05:00,A,BOURGAS,BULGARIA,3,CANCELED
332,2024-08-05T23:10:00,2024-08-05T23:10:00,D,BAKU,AZERBAIJAN,3,ON TIME
5106,2024-08-05T23:10:00,2024-08-05T23:10:00,A,WARSAW,POLAND,3,NOT FINAL
9051,2024-08-05T23:10:00,2024-08-05T23:10:00,A,CORFU,GREECE,3,NOT FINAL
155,2024-08-05T23:20:00,2024-08-05T23:20:00,A,BUCHAREST,ROMANIA,3,NOT FINAL
828,2024-08-05T23:30:00,2024-08-05T23:30:00,A,RAMON,ISRAEL,1,NOT FINAL
458,2024-08-05T23:35:00,2024-08-05T23:35:00,D,CHISINAU,MOLDOVA,3,ON TIME
716,2024-08-05T23:35:00,2024-08-05T23:35:00,A,VARNA,BULGARIA,3,NOT FINAL
546,2024-08-05T23:40:00,2024-08-05T23:40:00,A,ATHENS,GREECE,3,NOT FINAL
336,2024-08-05T23:40:00,2024-08-05T23:40:00,A,CATANIA,ITALY,3,NOT FINAL
996,2024-08-05T23:40:00,2024-08-05T23:40:00,A,CATANIA,ITALY,3,NOT FINAL
751,2024-08-05T23:45:00,2024-08-05T23:45:00,A,HERAKLION,GREECE,3,CANCELED
544,2024-08-05T23:45:00,2024-08-05T23:45:00,A,ATHENS,GREECE,3,CANCELED
701,2024-08-05T23:50:00,2024-08-05T23:50:00,A,ATHENS,GREECE,3,CANCELED
5138,2024-08-05T23:50:00,2024-08-05T23:50:00,A,PAPHOS,CYPRUS,3,NOT FINAL
195,2024-08-05T23:55:00,2024-08-05T23:55:00,D,LARNACA,CYPRUS,3,ON TIME
728,2024-08-05T23:55:00,2024-08-05T23:55:00,A,BUDAPEST,HUNGARY,3,NOT FINAL
6174,2024-08-06T00:10:00,2024-08-06T00:10:00,A,NICE,FRANCE,3,NOT FINAL
224,2024-08-06T00:10:00,2024-08-06T00:10:00,A,NICE,FRANCE,3,NOT FINAL
288,2024-08-06T00:10:00,2024-08-06T00:10:00,A,MILAN,ITALY,3,NOT FINAL
3182,2024-08-06T00:10:00,2024-08-06T00:10:00,A,MILAN,ITALY,3,NOT FINAL
7851,2024-08-06T00:15:00,2024-08-06T00:15:00,D,MIAMI,UNITED STATES,3,ON TIME
6467,2024-08-06T00:15:00,2024-08-06T00:15:00,D,MIAMI,UNITED STATES,3,ON TIME
7437,2024-08-06T00:15:00,2024-08-06T00:15:00,D,MIAMI,UNITED STATES,3,ON TIME
017,2024-08-06T00:15:00,2024-08-06T00:15:00,D,MIAMI,UNITED STATES,3,ON TIME
555,2024-08-06T00:20:00,2024-08-06T00:20:00,D,ATHENS,GREECE,3,ON TIME
156,2024-08-06T00:20:00,2024-08-06T00:20:00,D,BUCHAREST,ROMANIA,3,ON TIME
552,2024-08-06T00:25:00,2024-08-06T00:25:00,A,KHANIA,GREECE,3,NOT FINAL
6483,2024-08-06T00:30:00,2024-08-06T00:30:00,D,NEWARK,UNITED STATES,3,ON TIME
7443,2024-08-06T00:30:00,2024-08-06T00:30:00,D,NEWARK,UNITED STATES,3,ON TIME
514,2024-08-06T00:30:00,2024-08-06T00:30:00,A,AMSTERDAM,NETHERLANDS,3,NOT FINAL
027,2024-08-06T00:30:00,2024-08-06T00:30:00,D,NEWARK,UNITED STATES,3,ON TIME
356,2024-08-06T00:40:00,2024-08-06T00:40:00,A,FRANKFURT,GERMANY,3,CANCELED
565,2024-08-06T00:40:00,2024-08-06T00:40:00,D,ATHENS,GREECE,3,CANCELED
583,2024-08-06T00:40:00,2024-08-06T00:40:00,D,LARNACA,CYPRUS,3,ON TIME
5134,2024-08-06T00:45:00,2024-08-06T00:45:00,A,LARNACA,CYPRUS,3,NOT FINAL
405,2024-08-06T00:50:00,2024-08-06T00:50:00,D,ADDIS ABABA,ETHIOPIA,3,ON TIME
8807,2024-08-06T00:50:00,2024-08-06T00:50:00,D,ADDIS ABABA,ETHIOPIA,3,ON TIME
1214,2024-08-06T00:55:00,2024-08-06T00:55:00,A,ATHENS,GREECE,3,NOT FINAL
083,2024-08-06T00:55:00,2024-08-06T00:55:00,D,BANGKOK,THAILAND,3,ON TIME
572,2024-08-06T00:55:00,2024-08-06T00:55:00,A,BUCHAREST,ROMANIA,3,NOT FINAL
5018,2024-08-06T00:55:00,2024-08-06T00:55:00,D,BANGKOK,THAILAND,3,ON TIME
4586,2024-08-06T00:55:00,2024-08-06T00:55:00,D,BANGKOK,THAILAND,3,ON TIME
7869,2024-08-06T01:00:00,2024-08-06T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
7853,2024-08-06T01:00:00,2024-08-06T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
6451,2024-08-06T01:00:00,2024-08-06T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
7424,2024-08-06T01:00:00,2024-08-06T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
001,2024-08-06T01:00:00,2024-08-06T01:00:00,D,NEW YORK,UNITED STATES,3,ON TIME
7875,2024-08-06T01:05:00,2024-08-06T01:05:00,D,LOS ANGELES,UNITED STATES,3,ON TIME
6461,2024-08-06T01:05:00,2024-08-06T01:05:00,D,LOS ANGELES,UNITED STATES,3,ON TIME
7428,2024-08-06T01:05:00,2024-08-06T01:05:00,D,LOS ANGELES,UNITED STATES,3,ON TIME
299,2024-08-06T01:05:00,2024-08-06T01:05:00,D,LARNACA,CYPRUS,3,ON TIME
005,2024-08-06T01:05:00,2024-08-06T01:05:00,D,LOS ANGELES,UNITED STATES,3,ON TIME
886,2024-08-06T01:10:00,2024-08-06T01:10:00,A,BATUMI,GEORGIA,3,NOT FINAL
352,2024-08-06T01:50:00,2024-08-06T01:50:00,A,MUNICH,GERMANY,3,NOT FINAL
3178,2024-08-06T01:50:00,2024-08-06T01:50:00,A,MUNICH,GERMANY,3,NOT FINAL
571,2024-08-06T02:00:00,2024-08-06T02:00:00,A,SOFIA,BULGARIA,3,CANCELED
052,2024-08-06T02:00:00,2024-08-06T02:00:00,A,CORFU,GREECE,3,NOT FINAL
152,2024-08-06T02:00:00,2024-08-06T02:00:00,A,LARNACA,CYPRUS,3,NOT FINAL
290,2024-08-06T02:00:00,2024-08-06T02:00:00,A,BOURGAS,BULGARIA,3,CANCELED
364,2024-08-06T02:00:00,2024-08-06T02:00:00,A,VIENNA,AUSTRIA,3,NOT FINAL
898,2024-08-06T02:00:00,2024-08-06T02:00:00,A,TBILISI,GEORGIA,3,NOT FINAL
210,2024-08-06T02:05:00,2024-08-06T02:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
3198,2024-08-06T02:05:00,2024-08-06T02:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
7490,2024-08-06T02:05:00,2024-08-06T02:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
7874,2024-08-06T02:10:00,2024-08-06T02:10:00,A,ROME,ITALY,3,NOT FINAL
384,2024-08-06T02:10:00,2024-08-06T02:10:00,A,ROME,ITALY,3,NOT FINAL
3166,2024-08-06T02:10:00,2024-08-06T02:10:00,A,ROME,ITALY,3,NOT FINAL
8897,2024-08-06T02:10:00,2024-08-06T02:10:00,A,ROME,ITALY,3,NOT FINAL
6081,2024-08-06T02:15:00,2024-08-06T02:15:00,A,BOURGAS,BULGARIA,3,CANCELED
344,2024-08-06T02:20:00,2024-08-06T02:20:00,A,ZURICH,SWITZERLAND,3,NOT FINAL
5102,2024-08-06T02:20:00,2024-08-06T02:20:00,A,WARSAW,POLAND,3,NOT FINAL
3190,2024-08-06T02:20:00,2024-08-06T02:20:00,A,ZURICH,SWITZERLAND,3,NOT FINAL
614,2024-08-06T02:25:00,2024-08-06T02:25:00,A,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
4485,2024-08-06T02:25:00,2024-08-06T02:25:00,A,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
7850,2024-08-06T02:55:00,2024-08-06T02:55:00,A,AMSTERDAM,NETHERLANDS,3,NOT FINAL
2474,2024-08-06T02:55:00,2024-08-06T02:55:00,A,AMSTERDAM,NETHERLANDS,3,NOT FINAL
336,2024-08-06T02:55:00,2024-08-06T02:55:00,A,AMSTERDAM,NETHERLANDS,3,NOT FINAL
548,2024-08-06T02:55:00,2024-08-06T02:55:00,A,ATHENS,GREECE,3,NOT FINAL
3152,2024-08-06T02:55:00,2024-08-06T02:55:00,A,AMSTERDAM,NETHERLANDS,3,NOT FINAL
607,2024-08-06T03:05:00,2024-08-06T03:05:00,A,BOURGAS,BULGARIA,3,NOT FINAL
2524,2024-08-06T03:05:00,2024-08-06T03:05:00,A,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
810,2024-08-06T03:10:00,2024-08-06T03:10:00,A,ROME,ITALY,3,CANCELED
7381,2024-08-06T03:10:00,2024-08-06T03:10:00,A,ROME,ITALY,3,CANCELED
6170,2024-08-06T03:15:00,2024-08-06T03:15:00,A,MARSEILLE,FRANCE,3,NOT FINAL
322,2024-08-06T03:15:00,2024-08-06T03:15:00,A,MARSEILLE,FRANCE,3,NOT FINAL
8907,2024-08-06T03:15:00,2024-08-06T03:15:00,A,MARSEILLE,FRANCE,3,NOT FINAL
2391,2024-08-06T03:35:00,2024-08-06T03:35:00,A,BARCELONA,SPAIN,3,NOT FINAL
314,2024-08-06T03:35:00,2024-08-06T03:35:00,A,LONDON LUTON,UNITED KINGDOM,3,NOT FINAL
392,2024-08-06T03:35:00,2024-08-06T03:35:00,A,BARCELONA,SPAIN,3,NOT FINAL
2368,2024-08-06T03:40:00,2024-08-06T03:40:00,A,BUDAPEST,HUNGARY,3,NOT FINAL
388,2024-08-06T03:40:00,2024-08-06T03:40:00,A,MILAN,ITALY,3,NOT FINAL
3180,2024-08-06T03:40:00,2024-08-06T03:40:00,A,MILAN,ITALY,3,NOT FINAL
8901,2024-08-06T03:40:00,2024-08-06T03:40:00,A,MILAN,ITALY,3,NOT FINAL
1382,2024-08-06T03:50:00,2024-08-06T03:50:00,A,VERONA,ITALY,3,NOT FINAL
7072,2024-08-06T03:55:00,2024-08-06T03:55:00,A,PARIS,FRANCE,3,NOT FINAL
7854,2024-08-06T03:55:00,2024-08-06T03:55:00,A,PARIS,FRANCE,3,NOT FINAL
404,2024-08-06T03:55:00,2024-08-06T03:55:00,A,ADDIS ABABA,ETHIOPIA,3,NOT FINAL
326,2024-08-06T03:55:00,2024-08-06T03:55:00,A,PARIS,FRANCE,3,NOT FINAL
3158,2024-08-06T03:55:00,2024-08-06T03:55:00,A,PARIS,FRANCE,3,NOT FINAL
7865,2024-08-06T04:00:00,2024-08-06T04:00:00,A,NEW YORK,UNITED STATES,3,NOT FINAL
6454,2024-08-06T04:00:00,2024-08-06T04:00:00,A,NEW YORK,UNITED STATES,3,NOT FINAL
7427,2024-08-06T04:00:00,2024-08-06T04:00:00,A,NEW YORK,UNITED STATES,3,NOT FINAL
004,2024-08-06T04:00:00,2024-08-06T04:00:00,A,NEW YORK,UNITED STATES,3,NOT FINAL
771,2024-08-06T04:10:00,2024-08-06T04:10:00,A,RIGA,LATVIA,3,NOT FINAL
1212,2024-08-06T04:10:00,2024-08-06T04:10:00,A,ATHENS,GREECE,3,NOT FINAL
844,2024-08-06T04:25:00,2024-08-06T04:25:00,A,CHISINAU,MOLDOVA,3,NOT FINAL
5288,2024-08-06T04:35:00,2024-08-06T04:35:00,A,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
1286,2024-08-06T04:35:00,2024-08-06T04:35:00,A,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
570,2024-08-06T04:35:00,2024-08-06T04:35:00,A,ATHENS,GREECE,3,NOT FINAL
5164,2024-08-06T02:40:00,2024-08-06T04:40:00,A,PORTO,PORTUGAL,3,DELAYED
809,2024-08-06T04:45:00,2024-08-06T04:45:00,D,ROME,ITALY,3,CANCELED
6655,2024-08-06T04:45:00,2024-08-06T04:45:00,D,ROME,ITALY,3,CANCELED
7380,2024-08-06T04:45:00,2024-08-06T04:45:00,D,ROME,ITALY,3,CANCELED
6081,2024-08-06T04:50:00,2024-08-06T04:50:00,A,BOURGAS,BULGARIA,3,NOT FINAL
572,2024-08-06T04:50:00,2024-08-06T04:50:00,D,SOFIA,BULGARIA,3,CANCELED
5110,2024-08-06T04:50:00,2024-08-06T04:50:00,A,TBILISI,GEORGIA,3,NOT FINAL
1383,2024-08-06T04:50:00,2024-08-06T04:50:00,D,VERONA,ITALY,3,ON TIME
311,2024-08-06T05:00:00,2024-08-06T05:00:00,D,LONDON LUTON,UNITED KINGDOM,3,ON TIME
7876,2024-08-06T05:05:00,2024-08-06T05:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
318,2024-08-06T05:05:00,2024-08-06T05:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
3174,2024-08-06T05:05:00,2024-08-06T05:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
7496,2024-08-06T05:05:00,2024-08-06T05:05:00,A,LONDON,UNITED KINGDOM,3,NOT FINAL
290,2024-08-06T05:15:00,2024-08-06T05:15:00,A,BOURGAS,BULGARIA,3,NOT FINAL
415,2024-08-06T05:25:00,2024-08-06T05:25:00,D,ADDIS ABABA,ETHIOPIA,3,ON TIME
7879,2024-08-06T05:30:00,2024-08-06T05:30:00,D,MADRID,SPAIN,3,ON TIME
7871,2024-08-06T05:30:00,2024-08-06T05:30:00,D,MADRID,SPAIN,3,ON TIME
221,2024-08-06T05:30:00,2024-08-06T05:30:00,D,WARSAW,POLAND,3,ON TIME
6082,2024-08-06T05:30:00,2024-08-06T05:30:00,D,BOURGAS,BULGARIA,3,CANCELED
2394,2024-08-06T05:30:00,2024-08-06T05:30:00,D,MADRID,SPAIN,3,ON TIME
5803,2024-08-06T05:30:00,2024-08-06T05:30:00,D,RAMON,ISRAEL,1,ON TIME
395,2024-08-06T05:30:00,2024-08-06T05:30:00,D,MADRID,SPAIN,3,ON TIME
118,2024-08-06T05:30:00,2024-08-06T05:30:00,A,LARNACA,CYPRUS,3,NOT FINAL
5289,2024-08-06T05:35:00,2024-08-06T05:35:00,D,PRAGUE,CZECH REPUBLIC,3,ON TIME
1287,2024-08-06T05:35:00,2024-08-06T05:35:00,D,PRAGUE,CZECH REPUBLIC,3,ON TIME
556,2024-08-06T05:40:00,2024-08-06T05:40:00,A,ATHENS,GREECE,3,NOT FINAL
2392,2024-08-06T05:45:00,2024-08-06T05:45:00,D,BARCELONA,SPAIN,3,ON TIME
376,2024-08-06T05:45:00,2024-08-06T05:45:00,A,LISBON,PORTUGAL,3,NOT FINAL
393,2024-08-06T05:45:00,2024-08-06T05:45:00,D,BARCELONA,SPAIN,3,ON TIME
5103,2024-08-06T05:45:00,2024-08-06T05:45:00,D,BATUMI,GEORGIA,1,ON TIME
8913,2024-08-06T05:45:00,2024-08-06T05:45:00,A,LISBON,PORTUGAL,3,NOT FINAL
7067,2024-08-06T05:50:00,2024-08-06T05:50:00,D,PARIS,FRANCE,3,ON TIME
7867,2024-08-06T05:50:00,2024-08-06T05:50:00,D,PARIS,FRANCE,3,ON TIME
6082,2024-08-06T05:50:00,2024-08-06T05:50:00,D,BOURGAS,BULGARIA,3,ON TIME
319,2024-08-06T05:50:00,2024-08-06T05:50:00,D,PARIS,FRANCE,3,ON TIME
3161,2024-08-06T05:50:00,2024-08-06T05:50:00,D,PARIS,FRANCE,3,ON TIME
7864,2024-08-06T05:55:00,2024-08-06T05:55:00,D,AMSTERDAM,NETHERLANDS,3,ON TIME
220,2024-08-06T04:30:00,2024-08-06T05:55:00,A,KATOWICE,POLAND,3,DELAYED
2473,2024-08-06T05:55:00,2024-08-06T05:55:00,D,AMSTERDAM,NETHERLANDS,3,ON TIME
337,2024-08-06T05:55:00,2024-08-06T05:55:00,D,AMSTERDAM,NETHERLANDS,3,ON TIME
5107,2024-08-06T05:55:00,2024-08-06T05:55:00,D,TBILISI,GEORGIA,1,ON TIME
3155,2024-08-06T05:55:00,2024-08-06T05:55:00,D,AMSTERDAM,NETHERLANDS,3,ON TIME
566,2024-08-06T05:55:00,2024-08-06T05:55:00,A,ATHENS,GREECE,3,CANCELED
289,2024-08-06T06:00:00,2024-08-06T06:00:00,D,VENICE,ITALY,3,ON TIME
043,2024-08-06T06:00:00,2024-08-06T06:00:00,D,RAMON,ISRAEL,1,CANCELED
7877,2024-08-06T06:05:00,2024-08-06T06:05:00,D,ROME,ITALY,3,ON TIME
385,2024-08-06T06:05:00,2024-08-06T06:05:00,D,ROME,ITALY,3,ON TIME
971,2024-08-06T06:05:00,2024-08-06T06:05:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
3167,2024-08-06T06:05:00,2024-08-06T06:05:00,D,ROME,ITALY,3,ON TIME
8898,2024-08-06T06:05:00,2024-08-06T06:05:00,D,ROME,ITALY,3,ON TIME
336,2024-08-06T06:10:00,2024-08-06T06:10:00,A,ROME,ITALY,3,NOT FINAL
345,2024-08-06T06:10:00,2024-08-06T06:10:00,D,GENEVA,SWITZERLAND,3,ON TIME
2450,2024-08-06T06:15:00,2024-08-06T06:15:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
1625,2024-08-06T06:15:00,2024-08-06T06:15:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
415,2024-08-06T06:15:00,2024-08-06T06:15:00,D,BATUMI,GEORGIA,3,ON TIME
2371,2024-08-06T06:20:00,2024-08-06T06:20:00,D,BERLIN,GERMANY,3,ON TIME
3157,2024-08-06T06:20:00,2024-08-06T06:20:00,D,BERLIN,GERMANY,3,ON TIME
051,2024-08-06T06:25:00,2024-08-06T06:25:00,D,CORFU,GREECE,1,ON TIME
6173,2024-08-06T06:30:00,2024-08-06T06:30:00,D,NICE,FRANCE,3,ON TIME
595,2024-08-06T06:30:00,2024-08-06T06:30:00,A,ABU DHABI,UNITED ARAB EMIRATES,3,NOT FINAL
801,2024-08-06T06:30:00,2024-08-06T06:30:00,D,RAMON,ISRAEL,1,ON TIME
223,2024-08-06T06:30:00,2024-08-06T06:30:00,D,NICE,FRANCE,3,ON TIME
334,2024-08-06T06:30:00,2024-08-06T06:30:00,D,LARNACA,CYPRUS,3,ON TIME
017,2024-08-06T06:30:00,2024-08-06T06:30:00,A,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
772,2024-08-06T06:40:00,2024-08-06T06:40:00,D,RIGA,LATVIA,3,ON TIME
2365,2024-08-06T06:40:00,2024-08-06T06:40:00,D,BUDAPEST,HUNGARY,3,ON TIME
2521,2024-08-06T06:40:00,2024-08-06T06:40:00,D,PRAGUE,CZECH REPUBLIC,3,ON TIME
562,2024-08-06T06:50:00,2024-08-06T06:50:00,D,BOURGAS,BULGARIA,3,CANCELED
6484,2024-08-06T06:55:00,2024-08-06T06:55:00,A,NEWARK,UNITED STATES,3,NOT FINAL
7444,2024-08-06T06:55:00,2024-08-06T06:55:00,A,NEWARK,UNITED STATES,3,NOT FINAL
028,2024-08-06T06:55:00,2024-08-06T06:55:00,A,NEWARK,UNITED STATES,3,NOT FINAL
5139,2024-08-06T06:55:00,2024-08-06T06:55:00,D,LARNACA,CYPRUS,1,ON TIME
583,2024-08-06T06:55:00,2024-08-06T06:55:00,D,LARNACA,CYPRUS,3,ON TIME
7850,2024-08-06T07:00:00,2024-08-06T07:00:00,A,MIAMI,UNITED STATES,3,NOT FINAL
6468,2024-08-06T07:00:00,2024-08-06T07:00:00,A,MIAMI,UNITED STATES,3,NOT FINAL
6480,2024-08-06T07:00:00,2024-08-06T07:00:00,A,NEW YORK,UNITED STATES,3,NOT FINAL
7438,2024-08-06T07:00:00,2024-08-06T07:00:00,A,MIAMI,UNITED STATES,3,NOT FINAL
7447,2024-08-06T07:00:00,2024-08-06T07:00:00,A,NEW YORK,UNITED STATES,3,NOT FINAL
010,2024-08-06T07:00:00,2024-08-06T07:00:00,A,NEW YORK,UNITED STATES,3,NOT FINAL
018,2024-08-06T07:00:00,2024-08-06T07:00:00,A,MIAMI,UNITED STATES,3,NOT FINAL
271,2024-08-06T07:00:00,2024-08-06T07:00:00,D,HERAKLION,GREECE,3,ON TIME
713,2024-08-06T07:00:00,2024-08-06T07:00:00,D,VARNA,BULGARIA,3,ON TIME
541,2024-08-06T07:10:00,2024-08-06T07:10:00,D,ATHENS,GREECE,3,ON TIME
573,2024-08-06T07:10:00,2024-08-06T07:10:00,D,BUCHAREST,ROMANIA,3,ON TIME
2451,2024-08-06T07:15:00,2024-08-06T07:15:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
1626,2024-08-06T07:15:00,2024-08-06T07:15:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
551,2024-08-06T07:15:00,2024-08-06T07:15:00,D,SOFIA,BULGARIA,3,ON TIME
5101,2024-08-06T07:20:00,2024-08-06T07:20:00,D,WARSAW,POLAND,3,ON TIME
5131,2024-08-06T07:30:00,2024-08-06T07:30:00,D,LARNACA,CYPRUS,1,ON TIME
114,2024-08-06T07:30:00,2024-08-06T07:30:00,A,LARNACA,CYPRUS,3,NOT FINAL
381,2024-08-06T07:45:00,2024-08-06T07:45:00,D,MILAN,ITALY,3,ON TIME
3185,2024-08-06T07:45:00,2024-08-06T07:45:00,D,MILAN,ITALY,3,ON TIME
8910,2024-08-06T07:45:00,2024-08-06T07:45:00,D,MILAN,ITALY,3,ON TIME
2345,2024-08-06T07:50:00,2024-08-06T07:50:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
1807,2024-08-06T07:50:00,2024-08-06T07:50:00,A,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
9077,2024-08-06T07:50:00,2024-08-06T07:50:00,D,BOURGAS,BULGARIA,3,ON TIME
018,2024-08-06T07:50:00,2024-08-06T07:50:00,D,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
118,2024-08-06T07:55:00,2024-08-06T07:55:00,D,PAPHOS,CYPRUS,3,CANCELED
2823,2024-08-06T07:55:00,2024-08-06T07:55:00,A,ATHENS,GREECE,3,NOT FINAL
595,2024-08-06T07:55:00,2024-08-06T07:55:00,A,TBILISI,GEORGIA,3,NOT FINAL
6176,2024-08-06T08:00:00,2024-08-06T08:00:00,D,PARIS,FRANCE,3,ON TIME
596,2024-08-06T08:00:00,2024-08-06T08:00:00,D,ABU DHABI,UNITED ARAB EMIRATES,3,ON TIME
221,2024-08-06T08:00:00,2024-08-06T08:00:00,D,PARIS,FRANCE,3,ON TIME
347,2024-08-06T08:00:00,2024-08-06T08:00:00,D,ZURICH,SWITZERLAND,3,ON TIME
611,2024-08-06T08:00:00,2024-08-06T08:00:00,D,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
3189,2024-08-06T08:00:00,2024-08-06T08:00:00,D,ZURICH,SWITZERLAND,3,ON TIME
4482,2024-08-06T08:00:00,2024-08-06T08:00:00,D,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
562,2024-08-06T08:00:00,2024-08-06T08:00:00,A,LARNACA,CYPRUS,3,NOT FINAL
247,2024-08-06T08:00:00,2024-08-06T08:00:00,D,SALZBURG,AUSTRIA,1,ON TIME
515,2024-08-06T08:00:00,2024-08-06T08:00:00,D,RHODES,GREECE,1,ON TIME
692,2024-08-06T08:10:00,2024-08-06T08:10:00,D,RHODES,GREECE,3,ON TIME
095,2024-08-06T08:10:00,2024-08-06T08:10:00,D,HERAKLION,GREECE,1,ON TIME
584,2024-08-06T08:10:00,2024-08-06T08:10:00,A,LARNACA,CYPRUS,3,NOT FINAL
177,2024-08-06T08:20:00,2024-08-06T08:20:00,D,TIVAT,MONTENEGRO,3,ON TIME
044,2024-08-06T08:25:00,2024-08-06T08:25:00,A,RAMON,ISRAEL,1,CANCELED
103,2024-08-06T08:30:00,2024-08-06T08:30:00,D,LARNACA,CYPRUS,3,ON TIME
888,2024-08-06T08:35:00,2024-08-06T08:35:00,D,MYKONOS,GREECE,3,CANCELED
802,2024-08-06T08:40:00,2024-08-06T08:40:00,D,KOS,GREECE,3,CANCELED
073,2024-08-06T08:40:00,2024-08-06T08:40:00,D,RHODES,GREECE,1,ON TIME
802,2024-08-06T08:45:00,2024-08-06T08:45:00,A,RAMON,ISRAEL,1,NOT FINAL
2346,2024-08-06T08:50:00,2024-08-06T08:50:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
2824,2024-08-06T08:50:00,2024-08-06T08:50:00,D,ATHENS,GREECE,1,ON TIME
1808,2024-08-06T08:50:00,2024-08-06T08:50:00,D,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
408,2024-08-06T08:50:00,2024-08-06T08:50:00,D,KALOVY VARY,CZECH REPUBLIC,3,ON TIME
596,2024-08-06T09:00:00,2024-08-06T09:00:00,D,TBILISI,GEORGIA,1,ON TIME
565,2024-08-06T09:00:00,2024-08-06T09:00:00,D,CONSTANTA,ROMANIA,3,ON TIME
255,2024-08-06T09:00:00,2024-08-06T09:00:00,D,BERLIN,GERMANY,3,ON TIME
889,2024-08-06T09:00:00,2024-08-06T09:00:00,D,BATUMI,GEORGIA,1,ON TIME
211,2024-08-06T09:05:00,2024-08-06T09:05:00,D,ATHENS,GREECE,1,ON TIME
